Video File,Meta File,TimeStamp,Exposure,Gain,Gamma,Binning,Capture Area,
2025-10-17-1025_8-Jupiter_632OI.avi,2025-10-17-1025_8-Jupiter_632OI.CameraSettings.txt,2025-10-17T10:24:48.2395984Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1027_8-Jupiter_656HIA.avi,2025-10-17-1027_8-Jupiter_656HIA.CameraSettings.txt,2025-10-17T10:26:51.7777643Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1029_7-Jupiter_685NIR.avi,2025-10-17-1029_7-Jupiter_685NIR.CameraSettings.txt,2025-10-17T10:28:57.3327103Z,0.009,60.0,No Gamma,1,320x320,
2025-10-17-1031_2-Jupiter_550GRN.avi,2025-10-17-1031_2-Jupiter_550GRN.CameraSettings.txt,2025-10-17T10:30:31.0450667Z,0.006,60.0,No Gamma,1,320x320,
2025-10-17-1032_8-Jupiter_450BLU.avi,2025-10-17-1032_8-Jupiter_450BLU.CameraSettings.txt,2025-10-17T10:32:04.8585695Z,0.01,60.0,No Gamma,1,320x320,
2025-10-17-1034_6-Jupiter_656HIA.avi,2025-10-17-1034_6-Jupiter_656HIA.CameraSettings.txt,2025-10-17T10:33:38.6764590Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1036_7-Jupiter_632OI.avi,2025-10-17-1036_7-Jupiter_632OI.CameraSettings.txt,2025-10-17T10:35:42.3110022Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1038_7-Jupiter_620CH4.avi,2025-10-17-1038_7-Jupiter_620CH4.CameraSettings.txt,2025-10-17T10:37:46.0173645Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1040_8-Jupiter_647NH3.avi,2025-10-17-1040_8-Jupiter_647NH3.CameraSettings.txt,2025-10-17T10:39:49.7689381Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1042_8-Jupiter_647NH3.avi,2025-10-17-1042_8-Jupiter_647NH3.CameraSettings.txt,2025-10-17T10:41:50.0339487Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1044_8-Jupiter_620CH4.avi,2025-10-17-1044_8-Jupiter_620CH4.CameraSettings.txt,2025-10-17T10:43:53.7420019Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1046_9-Jupiter_632OI.avi,2025-10-17-1046_9-Jupiter_632OI.CameraSettings.txt,2025-10-17T10:45:57.5172976Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1049_0-Jupiter_656HIA.avi,2025-10-17-1049_0-Jupiter_656HIA.CameraSettings.txt,2025-10-17T10:48:01.2672558Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1050_8-Jupiter_685NIR.avi,2025-10-17-1050_8-Jupiter_685NIR.CameraSettings.txt,2025-10-17T10:50:06.8011759Z,0.009,60.0,No Gamma,1,320x320,
2025-10-17-1052_4-Jupiter_550GRN.avi,2025-10-17-1052_4-Jupiter_550GRN.CameraSettings.txt,2025-10-17T10:51:40.5486098Z,0.006,60.0,No Gamma,1,320x320,
2025-10-17-1053_9-Jupiter_450BLU.avi,2025-10-17-1053_9-Jupiter_450BLU.CameraSettings.txt,2025-10-17T10:53:14.2955935Z,0.01,60.0,No Gamma,1,320x320,
2025-10-17-1055_8-Jupiter_656HIA.avi,2025-10-17-1055_8-Jupiter_656HIA.CameraSettings.txt,2025-10-17T10:54:48.2032268Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1057_8-Jupiter_632OI.avi,2025-10-17-1057_8-Jupiter_632OI.CameraSettings.txt,2025-10-17T10:56:52.0643073Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1059_9-Jupiter_620CH4.avi,2025-10-17-1059_9-Jupiter_620CH4.CameraSettings.txt,2025-10-17T10:58:55.7662502Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1101_9-Jupiter_647NH3.avi,2025-10-17-1101_9-Jupiter_647NH3.CameraSettings.txt,2025-10-17T11:00:59.5050583Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1103_9-Jupiter_647NH3.avi,2025-10-17-1103_9-Jupiter_647NH3.CameraSettings.txt,2025-10-17T11:02:59.7933073Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1106_0-Jupiter_620CH4.avi,2025-10-17-1106_0-Jupiter_620CH4.CameraSettings.txt,2025-10-17T11:05:03.6032049Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1108_1-Jupiter_632OI.avi,2025-10-17-1108_1-Jupiter_632OI.CameraSettings.txt,2025-10-17T11:07:07.3338917Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1110_1-Jupiter_656HIA.avi,2025-10-17-1110_1-Jupiter_656HIA.CameraSettings.txt,2025-10-17T11:09:10.9956922Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1112_0-Jupiter_685NIR.avi,2025-10-17-1112_0-Jupiter_685NIR.CameraSettings.txt,2025-10-17T11:11:16.5894905Z,0.009,60.0,No Gamma,1,320x320,
2025-10-17-1113_5-Jupiter_550GRN.avi,2025-10-17-1113_5-Jupiter_550GRN.CameraSettings.txt,2025-10-17T11:12:50.3147139Z,0.006,60.0,No Gamma,1,320x320,
2025-10-17-1115_1-Jupiter_450BLU.avi,2025-10-17-1115_1-Jupiter_450BLU.CameraSettings.txt,2025-10-17T11:14:24.0643557Z,0.01,60.0,No Gamma,1,320x320,
2025-10-17-1116_9-Jupiter_656HIA.avi,2025-10-17-1116_9-Jupiter_656HIA.CameraSettings.txt,2025-10-17T11:15:57.9447944Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1119_0-Jupiter_632OI.avi,2025-10-17-1119_0-Jupiter_632OI.CameraSettings.txt,2025-10-17T11:18:01.8372250Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1121_0-Jupiter_620CH4.avi,2025-10-17-1121_0-Jupiter_620CH4.CameraSettings.txt,2025-10-17T11:20:05.5305851Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1123_1-Jupiter_647NH3.avi,2025-10-17-1123_1-Jupiter_647NH3.CameraSettings.txt,2025-10-17T11:22:09.2721075Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1125_1-Jupiter_647NH3.avi,2025-10-17-1125_1-Jupiter_647NH3.CameraSettings.txt,2025-10-17T11:24:09.5200775Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1127_2-Jupiter_620CH4.avi,2025-10-17-1127_2-Jupiter_620CH4.CameraSettings.txt,2025-10-17T11:26:13.2828786Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1129_2-Jupiter_632OI.avi,2025-10-17-1129_2-Jupiter_632OI.CameraSettings.txt,2025-10-17T11:28:17.0743875Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1131_3-Jupiter_656HIA.avi,2025-10-17-1131_3-Jupiter_656HIA.CameraSettings.txt,2025-10-17T11:30:20.8010592Z,0.05,60.0,No Gamma,1,320x320,
2025-10-17-1133_1-Jupiter_685NIR.avi,2025-10-17-1133_1-Jupiter_685NIR.CameraSettings.txt,2025-10-17T11:32:26.3301969Z,0.009,60.0,No Gamma,1,320x320,
2025-10-17-1134_7-Jupiter_550GRN.avi,2025-10-17-1134_7-Jupiter_550GRN.CameraSettings.txt,2025-10-17T11:34:00.0620354Z,0.006,60.0,No Gamma,1,320x320,
2025-10-17-1136_3-Jupiter_450BLU.avi,2025-10-17-1136_3-Jupiter_450BLU.CameraSettings.txt,2025-10-17T11:35:33.7907845Z,0.01,60.0,No Gamma,1,320x320,
2025-10-17-1138_1-Jupiter_656HIA.avi,2025-10-17-1138_1-Jupiter_656HIA.CameraSettings.txt,2025-10-17T11:37:07.7155535Z,0.05,60.0,No Gamma,1,320x320,
