Video File,Meta File,TimeStamp,Exposure,Gain,Gamma,Binning,Capture Area,
2025-01-16-0136_9-Jupiter_450BLU.avi,2025-01-16-0136_9-Jupiter_450BLU.CameraSettings.txt,2025-01-16T01:36:12.4027522Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0138_7-Jupiter_656HIA.avi,2025-01-16-0138_7-Jupiter_656HIA.CameraSettings.txt,2025-01-16T01:37:44.1241512Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0140_7-Jupiter_632OI.avi,2025-01-16-0140_7-Jupiter_632OI.CameraSettings.txt,2025-01-16T01:39:47.5730358Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0142_8-Jupiter_620CH4.avi,2025-01-16-0142_8-Jupiter_620CH4.CameraSettings.txt,2025-01-16T01:41:49.3793180Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0144_8-Jupiter_647NH3.avi,2025-01-16-0144_8-Jupiter_647NH3.CameraSettings.txt,2025-01-16T01:43:51.0645278Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0146_8-Jupiter_647NH3.avi,2025-01-16-0146_8-Jupiter_647NH3.CameraSettings.txt,2025-01-16T01:45:51.3323017Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0148_8-Jupiter_620CH4.avi,2025-01-16-0148_8-Jupiter_620CH4.CameraSettings.txt,2025-01-16T01:47:52.9920647Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0150_9-Jupiter_632OI.avi,2025-01-16-0150_9-Jupiter_632OI.CameraSettings.txt,2025-01-16T01:49:54.5478174Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0152_9-Jupiter_656HIA.avi,2025-01-16-0152_9-Jupiter_656HIA.CameraSettings.txt,2025-01-16T01:51:58.1083637Z,0.05,60.0,No Gamma,2,640x640,
2025-01-16-0154_7-Jupiter_685NIR.avi,2025-01-16-0154_7-Jupiter_685NIR.CameraSettings.txt,2025-01-16T01:54:00.7488106Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0156_3-Jupiter_550GRN.avi,2025-01-16-0156_3-Jupiter_550GRN.CameraSettings.txt,2025-01-16T01:55:34.0677550Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0157_8-Jupiter_450BLU.avi,2025-01-16-0157_8-Jupiter_450BLU.CameraSettings.txt,2025-01-16T01:57:06.6496169Z,0.01,60.0,No Gamma,2,640x640,
2025-01-16-0159_6-Jupiter_656HIA.avi,2025-01-16-0159_6-Jupiter_656HIA.CameraSettings.txt,2025-01-16T01:58:38.3988660Z,0.05,60.0,No Gamma,2,640x640,
